Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
65OVbaJR5O1RmwOQx0875b,"Wants and Needs (feat. Lil Baby)","Scary Hours 2","Drake,Lil Baby",2021-03-05,192956,73,,2022-09-26T05:37:10Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,atl trap,trap","OVO",0.578,0.449,1,-6.349,1,0.286,0.0618,0.00000217,0.119,0.1,136.006,4
2g6tReTlM2Akp41g0HaeXN,"Die Hard","Mr. Morale & The Big Steppers","Kendrick Lamar,Blxst,Amanda Reifer",2022-05-13,239026,73,,2022-09-26T05:30:08Z,"conscious hip hop,hip hop,rap,west coast rap,pop rap,westcoast flow,barbadian pop","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4
1Ci4wASMY4xtKVMeHA6Sd5,"through the late night","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,286235,63,,2022-09-26T04:08:17Z,"rap,slap house","Cactus Jack / Epic",0.744,0.589,5,-1.218,0,0.0359,0.36,0,0.119,0.242,127.051,4
6wwruKU956ldDyz55DZTt1,"first take","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,313909,56,,2022-09-26T04:06:32Z,"rap,slap house","Cactus Jack / Epic",0.423,0.536,7,-3.8,1,0.16,0.015,0,0.095,0.0895,71.313,5
5hnGrTBaEsdukpDF6aZg8a,"How Do I Say Goodbye","How Do I Say Goodbye","Dean Lewis",2022-08-31,163603,73,,2022-09-25T23:48:44Z,"australian pop,pop","Universal Music Australia Pty. Ltd.",0.4,0.641,8,-6.303,1,0.0674,0.214,0,0.0656,0.393,81.552,4
6igOR5QCn09zAVF2ikZjsV,"Surf (feat. Gunna)","So Much Fun","Young Thug,Gunna",2019-08-16,184093,57,,2022-09-25T20:05:56Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap","300 Entertainment/Atl",0.93,0.561,0,-8.053,1,0.25,0.101,0,0.0992,0.596,140.987,4
3pTScODwk9tggZzmuH6xDY,"What's the Move (feat. Lil Uzi Vert)","So Much Fun","Young Thug,Lil Uzi Vert",2019-08-16,251080,51,,2022-09-25T20:01:59Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,philly rap,rage rap","300 Entertainment/Atl",0.961,0.438,7,-7.877,1,0.31,0.0431,0,0.139,0.412,124.018,4
5TnLXSd4h6G06Fbt2ApOpa,"Mannequin Challenge (feat. Juice WRLD)","So Much Fun","Young Thug,Juice WRLD",2019-08-16,162400,58,,2022-09-25T19:59:23Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,chicago rap","300 Entertainment/Atl",0.857,0.583,1,-7.466,0,0.086,0.0899,0,0.204,0.443,132.01,4
369g3Kv6MXsl0wn7PNtWvO,"Boy Back (feat. NAV)","So Much Fun","Young Thug,NAV",2019-08-16,202600,41,,2022-09-25T19:54:49Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,canadian hip hop,canadian trap","300 Entertainment/Atl",0.777,0.573,9,-8.848,0,0.191,0.0415,0,0.365,0.387,143.017,4
177WEvlLsCc0FzCTWslawr,"outside","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,176488,56,,2022-09-25T19:32:31Z,"rap,slap house","Cactus Jack / Epic",0.758,0.616,2,-3.471,1,0.311,0.503,0,0.103,0.494,165.906,4
1ygoa1CXuHTSfYeVOtohp2,"For Me (feat. Blxst)","Pink Moon","Pink Sweat$,Blxst",2022-01-28,176121,41,,2022-09-23T08:18:37Z,"bedroom soul,pop rap,westcoast flow","Atlantic Records",0.484,0.369,6,-12.007,0,0.122,0.377,0.0000876,0.101,0.347,111.016,3
24eRthJ3VWBI7B9cuFBdMG,"Spanish Moon","Feats Don't Fail Me Now","Little",1974,186266,50,,2022-09-22T18:08:17Z,"","Rhino/Warner Records",0.575,0.415,11,-15.678,1,0.0828,0.421,0.614,0.0566,0.738,89.846,4
35srNkJVToAzYiZzron1FY,"Young Forever","The Blueprint 3","JAY-Z,Mr Hudson",2009-09-08,253906,63,,2022-09-22T17:55:14Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap","Roc Nation / Jay-Z",0.637,0.69,9,-3.214,0,0.0693,0.417,0,0.211,0.103,140.329,4
0bs5Nbnk6nDjxcgqfehx9v,"STAR WALKIN' (League of Legends Worlds Anthem)","STAR WALKIN' (League of Legends Worlds Anthem)","Lil Nas X",2022-09-22,210575,54,,2022-09-22T17:50:29Z,"lgbtq+ hip hop","Columbia",0.634,0.691,2,-4.971,0,0.0458,0.143,0,0.097,0.316,141.831,4
1Psoa6OhucUNNehMUth3iz,"The Hanging Tree","The Hanging Tree","Jack Villa",2020-02-25,238395,43,,2022-09-22T17:48:32Z,"","Jack Villa",0.807,0.837,9,-7.097,1,0.0605,0.000305,0.767,0.0621,0.911,127.025,4
0UTyLmkQgPOEIz95OVAJTR,"range brothers (with Kendrick Lamar)","The Melodic Blue","Baby Keem,Kendrick Lamar",2021-09-10,316733,58,,2022-09-22T17:45:29Z,"hip hop,rap,conscious hip hop,west coast rap","Columbia",0.667,0.582,11,-5.791,0,0.267,0.00466,0,0.124,0.141,121.972,4
2hYN1IVp5LGIsi5MpzcjVz,"War (feat. Lil Tjay) - Bonus","Meet The Woo 2","Pop Smoke,Lil Tjay",2020-02-07,221826,59,,2022-09-22T03:55:44Z,"brooklyn drill,hip hop,rap,melodic rap,nyc rap","Victor Victor Worldwide",0.607,0.76,1,-4.442,0,0.189,0.194,0,0.0768,0.586,141.946,4
2Gn3xsO0hacXJy1Z2EHrgm,"223's (feat. BabyTron)","BACK IN ACTION 3.0","midwxst,BabyTron",2022-09-07,133136,54,,2022-09-20T22:46:37Z,"bedroom r&b,glitchcore,hyperpop,proto-hyperpop,detroit hip hop,scam rap","midwxst LLC, under exclusive license to Geffen Records",0.692,0.691,1,-6.027,1,0.22,0.00856,0.00013,0.602,0.332,97.572,4
3ncgNpxLoBQ65ABk4djDyd,"PICK IT UP (feat. A$AP Rocky)","Pick It Up (feat. A$AP Rocky)","Famous Dex,A$AP Rocky",2017-10-20,191251,57,,2022-09-20T16:45:56Z,"chicago rap,drill,rap,trap,east coast hip hop,hip hop","300 Entertainment",0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,4
3OUyyDN7EZrL7i0Sbi5SVd,"BYE","BYE","Jaden",2021-06-22,296048,44,,2022-09-20T08:13:06Z,"pop rap,rap","MSFTSMusic / Roc Nation Records, LLC",0.635,0.51,0,-6.348,1,0.0344,0.308,0.0127,0.162,0.334,119.986,4
4nVARAwovEPz1q5miBzOWg,"Before - Spotify Singles","Spotify Singles","NIKI",2022-09-14,278330,14,,2022-09-20T06:06:59Z,"indonesian r&b","88rising Music",0.618,0.226,10,-14.751,1,0.0471,0.918,0.0000216,0.102,0.592,119.939,4
68HocO7fx9z0MgDU0ZPHro,"Every Summertime","Every Summertime","NIKI",2021-08-10,215686,74,,2022-09-20T05:58:30Z,"indonesian r&b","MARVEL/Hollywood Records, Inc./Interscope Records",0.628,0.676,6,-4.227,1,0.0424,0.393,0.0000694,0.0978,0.723,78.996,4
3tdjTdCCgKtwacsICCtPZZ,"Costa Rica (feat. The Kid LAROI) - Remix","Pain is Temporary","Bankrol Hayden,The Kid LAROI",2020-06-26,114865,61,,2022-09-19T00:38:05Z,"melodic rap,australian hip hop","Atlantic Records",0.89,0.53,9,-9.891,1,0.362,0.165,0,0.106,0.644,127.889,4
0Ls2AaWYmU2LRzWAmFdlkc,"Deep End (feat. Lil Skies)","Deep End (feat. Lil Skies)","Bankrol Hayden,Lil Skies",2022-07-15,131538,42,,2022-09-19T00:34:56Z,"melodic rap","Atlantic Records",0.922,0.435,5,-7.963,1,0.189,0.14,0,0.0962,0.863,103.999,4
7eBqSVxrzQZtK2mmgRG6lC,"Murder on My Mind","I AM YOU","YNW Melly",2018-08-03,268434,75,,2022-09-17T18:29:32Z,"melodic rap,rap","P2018",0.759,0.73,0,-7.985,0,0.0516,0.145,0.00000306,0.11,0.74,115.007,4
7zLYKWcXnYeHHWidalz7rj,"Noticed","Northsbest (Extended)","Lil Mosey",2018-10-19,165000,69,,2022-09-17T04:04:19Z,"melodic rap,rap conscient","Mogul Vision/Interscope Records",0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,4
4JSLyRQtEqgDSgbtUQLsYK,"Wrong Decisions","Demons Protected By Angels","NAV",2022-09-09,179826,36,,2022-09-16T22:28:43Z,"canadian hip hop,canadian trap,melodic rap,rap,trap","XO Records / Republic Records",0.846,0.586,6,-7.726,1,0.168,0.124,0,0.146,0.285,120.061,4
4wTln8szV0f7JqLLTeDHwH,"Reset (with Bryson Tiller)","Demons Protected By Angels","NAV,Bryson Tiller",2022-09-09,180485,34,,2022-09-16T22:28:42Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,kentucky hip hop,r&b","XO Records / Republic Records",0.733,0.541,6,-4.902,1,0.0859,0.372,0,0.119,0.489,116.877,4
5HRXn4V1qL4CFNizMsFrTy,"Interstellar (with Lil Uzi Vert)","Demons Protected By Angels","NAV,Lil Uzi Vert",2022-09-09,164937,43,,2022-09-16T22:28:12Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,hip hop,philly rap,rage rap","XO Records / Republic Records",0.625,0.785,5,-4.777,0,0.284,0.025,0,0.186,0.273,105.009,3
4CzhtKifG867Lu5DNQVBSA,"Vamp Anthem","Whole Lotta Red","Playboi Carti",2020-12-25,124093,73,,2022-09-15T19:59:33Z,"atl hip hop,plugg,pluggnb,rage rap,rap","AWGE/Interscope Records",0.642,0.69,11,-5.101,1,0.261,0.00599,0.0000013,0.322,0.641,164.075,4
6Pgkp4qUoTmJIPn7ReaGxL,"Without You (feat. Sandro Cavazza)","AVĪCI (01)","Avicii,Sandro Cavazza",2017-08-10,181672,74,,2022-09-13T07:22:45Z,"dance pop,edm,pop,pop dance,swedish pop","Universal Music AB",0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,4
6IyoLWzljeR3ldQo4KWHT6,"Out thë way","Lyfë","Yeat",2022-09-09,150241,74,,2022-09-12T21:23:57Z,"pluggnb,rage rap","Field Trip Recordings/Geffen Records",0.763,0.617,4,-7.509,0,0.246,0.23,0.00000196,0.276,0.811,128.134,4
7lNNRVIMZZ4dNSgwT28aWK,"#PROUDCATOWNERREMIX","? (Deluxe)","XXXTENTACION,Rico Nasty",2019-09-06,157293,47,,2022-09-12T19:50:59Z,"emo rap,miami hip hop,rap,alternative r&b,trap queen","Bad Vibes Forever, LLC",0.784,0.522,1,-6.229,1,0.39,0.0287,0.0000396,0.127,0.235,145.122,4
5vDNippoMr52KpXBO9b9KQ,"Coffin","Lil Boat 3.5","Lil Yachty",2020-11-27,89535,69,,2022-09-11T22:24:26Z,"atl hip hop,melodic rap,rap,trap","Quality Control Music/Motown Records",0.92,0.547,6,-4.98,0,0.272,0.0241,0.00000145,0.0998,0.606,138.05,4
60dwJ8dnqZ4WrIdiu7LkNR,"Saturday","Scaled And Icy","Twenty One Pilots",2021-05-21,172232,60,,2022-09-11T09:08:40Z,"modern rock,pop,pov: indie,rock","Fueled By Ramen",0.687,0.89,8,-5.99,1,0.0344,0.00396,0.000939,0.0436,0.854,113.06,4
04XYta6MBb5BuZIPCiAloe,"Can't Stop Me Now","Oh the Larceny","Oh The Larceny",2017-01-27,180505,0,,2022-09-11T09:04:54Z,"bossbeat,rebel blues","Position Music",0.526,0.756,7,-5.062,1,0.218,0.0267,0.0000153,0.048,0.533,178.229,4
7i9SkByhWHowrcp77JH6Bo,"Check It Out","Oh the Larceny","Oh The Larceny",2017-01-27,161500,0,,2022-09-11T09:01:16Z,"bossbeat,rebel blues","Position Music",0.645,0.944,5,-3.516,0,0.0853,0.016,0.00136,0.313,0.709,120.026,4
1TPevUpxC1UyroBJWuMDtF,"Spaceman","Head Up High","FITZ,Fitz and The Tantrums",2021-03-26,154808,40,,2022-09-11T08:48:37Z,"la indie,modern alternative rock,modern rock,pop rock,pov: indie","Elektra (NEK)",0.619,0.874,4,-3.619,0,0.0702,0.0781,0,0.289,0.647,80.009,4
19kX6hSlYH31js2SL4jgrj,"Mulberry Street","Scaled And Icy","Twenty One Pilots",2021-05-21,224398,62,,2022-09-11T08:44:53Z,"modern rock,pop,pov: indie,rock","Fueled By Ramen",0.674,0.535,2,-7.114,1,0.0518,0.0138,0,0.326,0.716,170.188,4
5L4gz4w97oCjHpoSQQbg1p,"True Crime","True Crime","DREAMERS,DeathbyRomy",2020-11-06,177758,29,,2022-09-11T08:38:50Z,"modern alternative rock,modern rock,alt z,dark pop,modern indie pop","Fairfax Recordings",0.691,0.748,6,-4.2,0,0.0237,0.00401,0.00000302,0.196,0.905,93.014,4
2iBXGnObYLUDxZiTnbX1a4,"TWISTED","VOLUME II","AViVA",2021-10-29,158335,45,,2022-09-11T08:36:12Z,"alt z,vapor pop","PSYCHO Records",0.656,0.68,9,-5.967,0,0.224,0.668,0.000379,0.124,0.519,170.061,4
27a0ydWvFCt4jgl9m61lS1,"THAT'S A JOKE","CLOUDS (THE MIXTAPE)","NF",2021-03-26,229656,58,,2022-09-11T08:29:19Z,"hip hop,pop rap","NF Real Music",0.788,0.933,9,-2.664,1,0.298,0.599,0,0.685,0.6,139.016,4
0yzj6eBs5a6X6d3P5qaQ5J,"The Outside","Scaled And Icy","Twenty One Pilots",2021-05-21,216758,61,,2022-09-11T08:25:09Z,"modern rock,pop,pov: indie,rock","Fueled By Ramen",0.785,0.623,11,-6.923,1,0.0403,0.0505,0.125,0.0539,0.711,100.991,4
5Nakyq7fHFlhxkMfNqG4Fv,"Daredevil","Daredevil","Stellar",2021-07-23,135336,64,,2022-09-11T08:19:30Z,"social media pop","Stellar",0.815,0.514,11,-6.273,0,0.0499,0.00541,0.000761,0.111,0.565,127.964,4
43KDvvVHjDBtx8qD5hs5qH,"It's Crazy (feat. Melody)","Artist 2.0 (Deluxe)","A Boogie Wit da Hoodie,Melody",2020-06-19,135017,52,,2022-09-11T00:32:41Z,"melodic rap,rap,trap","Highbridge the Label / Atlantic Records",0.505,0.515,1,-7.096,0,0.0354,0.846,0.000298,0.329,0.608,110.307,3
1kcGAltCBwlWGbwgcJzaQG,"Enchanted Waterfall","Enchanted Waterfall","Tory Roads",2022-07-21,188350,0,,2022-09-10T02:20:57Z,"","Tory Roads",0.626,0.784,1,-7.818,1,0.0656,0.00483,0,0.078,0.558,154.939,4
2vgUijXOTRMnWXDtvgMp2b,"Take My Breath","Dawn FM","The Weeknd",2022-01-06,339023,67,,2022-09-09T18:50:37Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,4
19CWeHbg3Z9XJH4Uzdk6tf,"Vicodin","Bad Habits (Deluxe)","NAV",2019-03-26,131214,47,,2022-09-09T04:39:50Z,"canadian hip hop,canadian trap,melodic rap,rap,trap","XO Records, LLC and Republic Records",0.758,0.537,0,-5.865,1,0.347,0.333,0,0.166,0.299,160.957,4
6x3BWyMi95035qz5pB8snv,"off the leash! (feat. yvngxchris and Luisss)","off the leash!","tana,yvngxchris,Luisss",2022-01-07,192114,59,,2022-09-09T04:06:00Z,"bedroom r&b,hyperpop francais,plugg","Galactic Records / Republic Records",0.658,0.683,9,-8.219,1,0.319,0.0651,0,0.2,0.178,144.001,4
4PklAHGXT5ityno3IA8SKd,"Go Stupid","THE GOAT","Polo G,Stunna 4 Vegas,NLE Choppa,Mike WiLL Made-It",2020-05-15,165726,72,,2022-09-09T03:51:05Z,"chicago rap,rap,north carolina hip hop,trap,memphis hip hop,atl hip hop,southern hip hop","Columbia",0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034,4
1lOe9qE0vR9zwWQAOk6CoO,"Ransom","We Love You Tecca","Lil Tecca",2019-08-30,131240,85,,2022-09-09T03:51:03Z,"melodic rap,pluggnb,rap","Republic Records",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
3uJFmluXzYedoJcvhpC1AW,"Hot Shit (feat. Ye & Lil Durk)","Hot Shit (feat. Ye & Lil Durk)","Cardi B,Kanye West,Lil Durk",2022-07-01,211649,56,,2022-09-09T03:45:36Z,"pop,rap,chicago rap,hip hop,chicago drill,drill,pop rap,trap","Atlantic Records",0.878,0.685,9,-5.28,1,0.225,0.00152,0,0.0753,0.523,157.003,4
6klLvorLoo1sxvZcjJIY8I,"Make No Sense","AI YoungBoy 2","YoungBoy Never Broke Again",2019-10-11,148629,72,,2022-09-09T02:41:22Z,"baton rouge rap,rap","Never Broke Again, LLC",0.876,0.733,10,-4.478,0,0.333,0.0208,0,0.0999,0.962,154.904,4
6EbVuwU7EnKeF2hdpViXCH,"Die Young (feat. 347aidan)","Die Young (feat. 347aidan)","Sleepy Hallow,347aidan",2022-05-25,148816,61,,2022-09-09T02:37:01Z,"brooklyn drill,nyc rap,sad rap","Winners Circle/RCA Records",0.808,0.582,11,-6.26,1,0.338,0.827,0,0.111,0.675,77.471,4
6r9xnueU24r4eoG3HXC87E,"Bestie","BETTER THAN YOU","DaBaby,YoungBoy Never Broke Again",2022-03-04,111970,57,,2022-09-09T02:00:29Z,"hip hop,north carolina hip hop,pop rap,rap,trap,baton rouge rap","South Coast Music Group / Interscope Records / Atlantic Records",0.807,0.625,0,-6.67,1,0.351,0.0741,0,0.487,0.871,146.031,4
1fPnUpoXCpD2NDI4vPVeLw,"Stupid Again","The New Toronto 3","Tory Lanez",2020-04-10,174848,56,,2022-09-09T01:59:13Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap","Interscope Records",0.775,0.822,5,-4.941,0,0.0641,0.0868,0,0.309,0.646,120.074,4
7xQAfvXzm3AkraOtGPWIZg,"Wow.","Hollywood's Bleeding","Post Malone",2019-09-06,149546,76,,2022-09-09T01:46:30Z,"dfw rap,melodic rap,pop,rap","Republic Records",0.829,0.538,11,-7.359,0,0.212,0.137,0.00000188,0.103,0.389,99.952,4
5RdiPZzjXTmp9N51wBEzCv,"Off Tha Lot","4L","Yeat",2021-06-10,123506,0,,2022-09-06T23:34:24Z,"pluggnb,rage rap","TwizzyRich",0.713,0.521,9,-6.696,1,0.16,0.00975,0,0.205,0.229,139.787,4
3Eb5sztvEMa0Mqnb8DUAlU,"Come Inside Of My Heart","CLAPCLAPCLAP!","IV Of Spades",2019-01-18,246396,74,,2022-09-06T23:28:20Z,"opm,p-pop,pinoy trap","Warner Music Philippines",0.676,0.565,10,-9.411,1,0.03,0.00321,0.000582,0.241,0.689,113.007,4
4UG2Fm0E98LhE2dlNxiAXx,"this is what falling in love feels like","this is what falling in love feels like","JVKE",2021-09-03,120308,1,,2022-09-05T19:53:00Z,"modern indie pop,pov: indie,singer-songwriter pop","JVKE",0.424,0.438,11,-5.53,1,0.0553,0.617,0,0.0837,0.325,128.983,5
6wyhUr4Xw8z5uSy0AhoZfU,"I'M ON ONE (feat. Drake)","I NEVER LIKED YOU","Future,Drake",2022-04-29,236186,61,,2022-09-04T20:25:42Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap","Epic/Freebandz",0.773,0.707,11,-5.71,1,0.0568,0.0103,0.0000104,0.296,0.113,76.977,4
4wVOKKEHUJxHCFFNUWDn0B,"Chicago Freestyle (feat. Giveon)","Dark Lane Demo Tapes","Drake,Giveon",2020-05-01,220487,76,,2022-09-04T20:21:25Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,r&b","OVO",0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,4
59nOXPmaKlBfGMDeOVGrIK,"WAIT FOR U (feat. Drake & Tems)","I NEVER LIKED YOU","Future,Drake,Tems",2022-04-29,189893,82,,2022-09-04T20:15:17Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap,afro r&b,afrobeats,alte,nigerian pop","Epic/Freebandz",0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,4
3Ddny34bFoYBb8dIGq5lwp,"Zoo York (feat. Fivio Foreign & Pop Smoke)","State of Emergency","Lil Tjay,Fivio Foreign,Pop Smoke",2020-05-08,214825,57,,2022-09-04T17:44:52Z,"brooklyn drill,melodic rap,nyc rap,rap,new york drill,trap,hip hop","Columbia",0.565,0.569,6,-6.084,0,0.379,0.0352,0.00000881,0.106,0.303,92.466,5
3YqJ0iaDWM0aqEDQExd2j3,"Don't Like.1","G.O.O.D.","Kanye West,Chief Keef,Pusha T,Big Sean,Jadakiss",2022-04-01,283653,61,,2022-09-04T17:30:13Z,"chicago rap,hip hop,rap,chicago bop,chicago drill,drill,trap,gangster rap,pop rap,southern hip hop,virginia hip hop,detroit hip hop,r&b,battle rap,east coast hip hop","UME - Global Clearing House",0.657,0.611,6,-5.415,0,0.225,0.00937,0,0.146,0.616,132.062,4
3TlrDcdC7ydI8mto84R1GW,"K Lo K (feat. Fivio Foreign)","K Lo K (feat. Fivio Foreign)","Tory Lanez,Fivio Foreign",2020-01-31,185419,40,,2022-09-04T17:23:16Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap,brooklyn drill,new york drill","Interscope Records",0.745,0.695,7,-5.797,0,0.202,0.0904,0,0.385,0.656,139.89,4
3VayB5gLZGODx8b7RO1y5f,"No Suburban, Pt. 2","One and Only","Sheff G",2020-05-15,153561,61,,2022-09-04T08:16:54Z,"brooklyn drill,new york drill,nyc rap","Winners Circle / EMPIRE",0.85,0.458,8,-7.82,1,0.339,0.476,0,0.26,0.616,143.973,4
6qHhHEBX3W1ahFasgShdih,"Magic City (feat. Quavo)","Magic City (feat. Quavo)","Fivio Foreign,Quavo",2022-03-18,158771,37,,2022-09-04T08:13:00Z,"brooklyn drill,new york drill,rap,trap,atl hip hop,melodic rap","RichFish/Columbia",0.793,0.717,3,-6.908,0,0.341,0.0995,0,0.136,0.678,145.134,4
6D38sSnlEtRmH7H7yhvI47,"Forever Been Steppin'","Forever Been Steppin'","Lil Eazzyy",2022-03-11,197455,32,,2022-09-04T08:05:45Z,"chicago rap","Atlantic Records",0.628,0.919,10,-2.103,0,0.116,0.0978,0,0.17,0.441,140.061,3
3W9jnJBPYeihwNSXsr65f9,"NO SNITCHING (with Dusty Locane)","DOUBLE M'S","Lil Mabu,DUSTY LOCANE",2022-06-30,160000,0,,2022-09-04T07:53:59Z,"new york drill","Lil Mabu",0.731,0.653,1,-8.767,1,0.348,0.0627,0,0.348,0.424,155.943,4
6ZthdsKjWtiCxnxbhs74vF,"Drip or Drown","Drip or Drown","Gunna",2017-11-30,126168,72,,2022-09-04T07:51:34Z,"atl hip hop,melodic rap,rap,trap","300 Entertainment",0.952,0.478,5,-8.52,0,0.361,0.774,0,0.112,0.568,118.008,4
5QvW5lK6mkfTegpAK9JOO7,"Paris to Tokyo","Paris to Tokyo","Fivio Foreign,The Kid LAROI",2022-07-08,130897,51,,2022-09-04T07:48:02Z,"brooklyn drill,new york drill,rap,trap,australian hip hop","RichFish/Columbia",0.642,0.787,5,-6.389,0,0.17,0.0185,0,0.288,0.406,146.733,4
6bsqes8Zg9gUULzuCkMUs0,"Woo Baby (feat. Chris Brown)","Faith (Deluxe)","Pop Smoke,Chris Brown",2021-07-31,156000,38,,2022-09-04T07:44:32Z,"brooklyn drill,hip hop,rap,r&b","Victor Victor Worldwide",0.563,0.672,9,-7.226,0,0.0765,0.359,0,0.0972,0.284,99.772,4
5eJpwQyirY5EEdNadHKRAM,"Mannequin (feat. Lil Tjay)","Meet The Woo 2","Pop Smoke,Lil Tjay",2020-02-07,160560,61,,2022-09-04T07:39:19Z,"brooklyn drill,hip hop,rap,melodic rap,nyc rap","Victor Victor Worldwide",0.683,0.798,1,-5.923,1,0.3,0.463,0,0.264,0.751,145.124,4
7rSnKi58HPIVC0FVyh04Q1,"Shake The Room (feat. Quavo)","Meet The Woo 2","Pop Smoke,Quavo",2020-02-07,165640,60,,2022-09-04T07:38:48Z,"brooklyn drill,hip hop,rap,atl hip hop,melodic rap,trap","Victor Victor Worldwide",0.733,0.684,2,-4.748,1,0.177,0.142,0,0.178,0.437,142.038,4
0ehikRZdaCWkqg5gd8ilMJ,"Hall of Fame","Hall of Fame","Young Dolph",2022-07-27,238333,45,,2022-09-03T20:28:18Z,"memphis hip hop,rap,southern hip hop,tennessee hip hop,trap","Paper Route EMPIRE",0.86,0.69,1,-5.807,1,0.185,0.096,0,0.162,0.331,137.01,4
32ny2YtiR7zKi7PBjiQ5Iy,"Real Talk","The Big 3","Roddy Ricch",2022-06-24,183186,6,,2022-09-03T18:30:13Z,"melodic rap,rap,trap","Atlantic Records",0.789,0.71,5,-6.165,0,0.0681,0.128,0,0.112,0.188,138.033,4
1fz22sUZlpL9jZOWz02wws,"Hear It Back (feat. Moneybagg Yo)","7220 (Deluxe)","Lil Durk,Moneybagg Yo",2022-06-24,134907,47,,2022-09-03T18:30:08Z,"chicago drill,chicago rap,drill,hip hop,pop rap,rap,trap,memphis hip hop,southern hip hop,tennessee hip hop","Alamo",0.766,0.485,4,-8.343,0,0.237,0.111,0,0.436,0.289,140.055,4
0ypjMI7vHiDP4sLB1C0Qna,"Talk","Talk","Yeat",2022-09-02,174857,59,,2022-09-03T18:17:44Z,"pluggnb,rage rap","Field Trip Recordings/Geffen Records",0.699,0.748,4,-4.72,0,0.227,0.0999,0,0.578,0.26,140.006,4
60pZpM5WjUBQvaQ5E37XW6,"Bruddanem (feat. Lil Durk)","The Forever Story","JID,Lil Durk",2022-08-26,235423,0,,2022-09-03T17:50:00Z,"hip hop,pop rap,rap,underground hip hop,chicago drill,chicago rap,drill,trap","Dreamville/Interscope",0.765,0.501,4,-6.64,0,0.252,0.62,0,0.135,0.721,130.173,4
5ie5OPdaP9fivYaKcjwKF1,"Alone","Beautiful Mind","Rod Wave",2022-08-12,191158,56,,2022-09-03T17:35:42Z,"florida rap","Alamo",0.596,0.545,3,-6.911,0,0.0368,0.703,0,0.0811,0.0923,82.07,4
4FKLSypcBIVAwM2cyU0rjK,"I'm Back","I'm Back","Lil Pump",2022-08-24,124656,25,,2022-09-02T19:44:47Z,"emo rap,miami hip hop,pop rap,rap,trap","Lil Pump",0.898,0.773,10,-5.588,0,0.0423,0.0419,0,0.107,0.6,140.031,4
6gxNw24E8Jha91VWix0Pdy,"All I Feel Is Rain (feat. JID)","All I Feel Is Rain (feat. JID)","Khalid,JID",2021-12-02,204506,31,,2022-09-01T17:14:14Z,"pop,pop r&b,hip hop,pop rap,rap,underground hip hop","Right Hand Music Group, LLC/RCA Records",0.64,0.659,2,-8.307,0,0.0492,0.116,0,0.648,0.569,88.933,4
67QVeMvttYHbB1Zuvh0cn6,"LET'S PRAY (feat. Don Toliver & Travis Scott)","GOD DID","DJ Khaled,Don Toliver,Travis Scott",2022-08-26,158979,52,,2022-08-31T17:44:10Z,"hip hop,miami hip hop,pop rap,rap,slap house","Epic/We The Best",0.62,0.753,1,-7.203,1,0.0424,0.00385,0.0000094,0.111,0.0711,156.933,4
