Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6MXXY2eiWkpDCezVCc0cMH,"Good Morning","Graduation","Kanye West",2007-09-11,195093,70,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap","Roc-A-Fella",0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.166,4
4UQMOPSUVJVicIQzjAcRRZ,"Champion","Graduation","Kanye West",2007-09-11,167600,72,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap","Roc-A-Fella",0.705,0.504,6,-8.307,1,0.226,0.00299,0,0.695,0.727,102.006,4
0j2T0R9dR9qdJYsB7ciXhf,"Stronger","Graduation","Kanye West",2007-09-11,311866,79,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap","Roc-A-Fella",0.617,0.716,1,-7.858,1,0.136,0.0056,0,0.408,0.496,104.014,4
4ZPdLEztrlZqbJkgHNw54L,"Good Life","Graduation","Kanye West,T-Pain",2007-09-11,207000,72,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap,dance pop,gangster rap,pop rap,r&b,southern hip hop,trap,urban contemporary","Roc-A-Fella",0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.486,82.962,4
0mEdbdeRFQwBhN4xfyIeUM,"Can't Tell Me Nothing","Graduation","Kanye West",2007-09-11,271600,78,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap","Roc-A-Fella",0.587,0.62,5,-6.133,0,0.042,0.0122,0,0.82,0.106,79.928,4
7387VaiHpOsSIZ5nmjseya,"Barry Bonds","Graduation","Kanye West,Lil Wayne",2007-09-11,204306,60,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap,new orleans rap,pop rap,trap","Roc-A-Fella",0.48,0.624,1,-6.131,1,0.382,0.0442,0,0.337,0.713,164.996,4
7DRuzSlhjKadgdsQRYZ0tr,"Drunk and Hot Girls","Graduation","Kanye West,Mos Def",2007-09-11,313226,59,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap,conscious hip hop,east coast hip hop","Roc-A-Fella",0.661,0.442,10,-7.298,0,0.0284,0.0696,0.0000121,0.136,0.306,82.771,3
5TRPicyLGbAF2LGBFbHGvO,"Flashing Lights","Graduation","Kanye West,Dwele",2007-09-11,237506,82,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap,neo soul","Roc-A-Fella",0.639,0.628,6,-7.578,0,0.0398,0.0381,0,0.386,0.43,90.482,4
0NrtwAmRAdLxua31SzHvXr,"Everything I Am","Graduation","Kanye West,DJ Premier",2007-09-11,227893,72,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap,east coast hip hop,instrumental hip hop,jazz boom bap,turntablism","Roc-A-Fella",0.631,0.623,8,-6.971,1,0.264,0.466,0.00000161,0.151,0.765,80.23,4
0lWjRSzq5chA9fps3pM8Zr,"The Glory","Graduation","Kanye West",2007-09-11,212706,62,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap","Roc-A-Fella",0.423,0.643,6,-7.261,1,0.287,0.0455,0,0.172,0.708,84.334,4
4iz9lGMjU1lXS51oPmUmTe,"Homecoming","Graduation","Kanye West,Chris Martin",2007-09-11,203493,79,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap","Roc-A-Fella",0.67,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.918,4
2L47m9erkB5KBZcaqWtYen,"Big Brother","Graduation","Kanye West",2007-09-11,287560,61,igotbookies,2023-05-05T02:57:47Z,"chicago rap,hip hop,rap","Roc-A-Fella",0.506,0.742,11,-6.248,0,0.264,0.213,0,0.0642,0.301,78.173,4
33i3xxHB4YSYGYbtJrwwO8,"Foreword (feat. Rex Orange County)","Flower Boy","Tyler, The Creator,Rex Orange County",2017-07-21,194080,62,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap,bedroom pop","Columbia",0.734,0.671,1,-7.107,1,0.0315,0.118,0.00317,0.352,0.113,94.025,4
6KuXb26rHuRy3ZDse1VRmx,"Where This Flower Blooms (feat. Frank Ocean)","Flower Boy","Tyler, The Creator,Frank Ocean",2017-07-21,194933,69,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap,lgbtq+ hip hop,neo soul","Columbia",0.686,0.429,8,-10.402,0,0.15,0.71,0.00000341,0.166,0.27,130.09,4
4KgTrzmfiWNcVneh2Dd1Ou,"Sometimes...","Flower Boy","Tyler, The Creator",2017-07-21,36160,57,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap","Columbia",0.552,0.415,3,-11.996,1,0.0451,0.959,0.000239,0.164,0.36,72.862,4
21yRtB6B8EMounImAfHRCP,"Who Dat Boy (feat. A$AP Rocky)","Flower Boy","Tyler, The Creator,A$AP Rocky",2017-07-21,205093,64,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap,east coast hip hop","Columbia",0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,4
5SxlUF7J8tyFIEF22EomeP,"Pothole (feat. Jaden Smith)","Flower Boy","Tyler, The Creator,Jaden",2017-07-21,237000,61,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap,pop rap","Columbia",0.543,0.572,11,-8.974,1,0.338,0.51,0.00000723,0.28,0.569,89.386,4
6ACiYjq5Q7e6BlhZEHz7cd,"Garden Shed (feat. Estelle)","Flower Boy","Tyler, The Creator,Estelle",2017-07-21,223946,64,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap,neo soul,r&b","Columbia",0.423,0.456,2,-8.45,0,0.0579,0.381,0.016,0.12,0.148,112.984,4
5WNYg3usc6H8N3MBEp4zVk,"Boredom (feat. Rex Orange County & Anna of the North)","Flower Boy","Tyler, The Creator,Rex Orange County,Anna of the North",2017-07-21,320720,67,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap,bedroom pop,vapor pop","Columbia",0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,4
430qNtapCS3Ue1yoSql1oV,"I Ain't Got Time!","Flower Boy","Tyler, The Creator",2017-07-21,206266,59,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap","Columbia",0.549,0.725,1,-7.239,1,0.397,0.0539,0.0000352,0.148,0.547,108.822,4
4bEcoz1OcfMgUbp2ft8ieQ,"911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)","Flower Boy","Tyler, The Creator,Frank Ocean,Steve Lacy",2017-07-21,255653,72,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap,lgbtq+ hip hop,neo soul,afrofuturism","Columbia",0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,4
39u2PsqrAZpZ0KPx6CjasV,"Droppin' Seeds (feat. Lil' Wayne)","Flower Boy","Tyler, The Creator,Lil Wayne",2017-07-21,60000,58,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap,new orleans rap,pop rap,trap","Columbia",0.401,0.532,5,-11.554,0,0.508,0.103,0,0.478,0.413,84.777,4
4XDpeWqPADoWRKcUY3dC84,"November","Flower Boy","Tyler, The Creator",2017-07-21,225346,63,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap","Columbia",0.547,0.759,1,-7.039,0,0.413,0.354,0.0000215,0.676,0.575,91.85,4
0qtK3XwbuG153dmwB8iepL,"Glitter","Flower Boy","Tyler, The Creator",2017-07-21,224893,66,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap","Columbia",0.449,0.434,1,-11.777,1,0.243,0.306,0.00000276,0.633,0.371,78.57,5
3R1Vu4Ws7UitwDxDHTol0P,"Enjoy Right Now, Today","Flower Boy","Tyler, The Creator",2017-07-21,235400,55,igotbookies,2023-05-05T03:02:13Z,"hip hop,rap","Columbia",0.729,0.675,1,-6.008,1,0.187,0.037,0.847,0.0891,0.654,162.126,4
6c5wQFfJApRMooKE7UQnlH,"durag activity (with Travis Scott)","The Melodic Blue","Baby Keem,Travis Scott",2021-09-10,224457,59,igotbookies,2023-05-05T06:11:10Z,"hip hop,rap,slap house","Columbia",0.893,0.759,2,-4.245,1,0.309,0.00404,0,0.0865,0.498,80.45,4
1Is8hGpkGMiePASAxBluxM,"16","The Melodic Blue","Baby Keem",2021-09-10,156040,78,igotbookies,2023-05-05T17:08:54Z,"hip hop,rap","Columbia",0.701,0.782,1,-4.987,1,0.138,0.0918,0.00000231,0.124,0.57,94.03,4
1PS1QMdUqOal0ai3Gt7sDQ,"Gold Digger","Late Registration","Kanye West,Jamie Foxx",2005-08-30,207626,78,igotbookies,2023-05-05T22:18:31Z,"chicago rap,hip hop,rap,contemporary r&b,hip pop,pop rap,r&b,southern hip hop,trap,urban contemporary","Roc-A-Fella",0.629,0.696,1,-5.572,0,0.348,0.0195,0,0.0554,0.623,93.034,4
2PWVxWymGDZKj5BZJB7dAR,"GOATED. (feat. Denzel Curry)","GOATED.","Armani White,Denzel Curry",2023-01-13,197380,52,igotbookies,2023-05-05T20:02:01Z,"indie hip hop,dark trap,drill,hip hop,miami hip hop,rap,trap,underground hip hop","Armani White PS/ Def Jam",0.947,0.479,0,-8.18,1,0.107,0.00961,0.00000317,0.327,0.468,123.075,4
5mexbTuWx9d8DPZk4sDGF4,"BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK]","TA13OO","Denzel Curry,Twelve'len,GoldLink",2018-07-27,210960,54,igotbookies,2023-05-05T20:07:39Z,"dark trap,drill,hip hop,miami hip hop,rap,trap,underground hip hop,indie hip hop,alternative r&b","Loma Vista",0.551,0.725,1,-7.619,0,0.189,0.194,0,0.0956,0.692,99.919,4
40IQooNkPRVtn4zlE3ZFpA,"untitled 07 | 2014 - 2016","untitled unmastered.","Kendrick Lamar",2016-03-04,496173,54,igotbookies,2023-05-06T18:26:37Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.567,0.463,6,-11.669,0,0.504,0.732,0,0.709,0.324,126.982,4
01VzuxoBYMAJLObfU0w6dI,"ADDICTIONS (FEAT. Tre' Amani)","WASTELAND","Brent Faiyaz,Tre' Amani",2022-07-08,192010,62,igotbookies,2023-05-07T23:51:00Z,"r&b,rap","Lost Kids LLC., Marketed by Venice / Stem",0.889,0.489,10,-8.587,0,0.108,0.0209,0.0000178,0.0814,0.843,93.039,4
2J6OF7CkpdQGSfm1wdclqn,"Clouded","Fuck The World","Brent Faiyaz",2020-02-07,110128,78,igotbookies,2023-05-07T23:51:07Z,"r&b,rap","Lost Kids",0.583,0.344,2,-8.765,1,0.0559,0.774,0,0.143,0.581,65.203,3
3XgGQ1wjo5khvq2UImjyNF,"ALL MINE","WASTELAND","Brent Faiyaz",2022-07-08,216062,76,igotbookies,2023-05-07T23:53:01Z,"r&b,rap","Lost Kids LLC., Marketed by Venice / Stem",0.617,0.378,9,-8.54,1,0.0315,0.428,0.0000916,0.11,0.22,141.967,4
1pkK7kZtxGBoXb583vDS9E,"Fallin'","Fallin'","Joey Bada$$",2023-04-07,260532,49,igotbookies,2023-05-09T02:31:29Z,"conscious hip hop,hip hop,rap","Columbia",0.582,0.693,9,-5.742,0,0.357,0.502,0,0.079,0.718,142.295,4
0zO8ctW0UiuOefR87OeJOZ,"Collard Greens","Oxymoron (Deluxe)","ScHoolboy Q,Kendrick Lamar",2014-01-01,299960,74,igotbookies,2023-05-09T20:25:04Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,conscious hip hop,west coast rap","Schoolboy Q",0.825,0.573,11,-4.872,1,0.0638,0.0255,0.00000919,0.205,0.66,153.956,4
2t8yVaLvJ0RenpXUIAC52d,"a lot","i am > i was","21 Savage",2018-12-21,288624,76,igotbookies,2023-05-10T00:30:18Z,"atl hip hop,hip hop,rap","Slaughter Gang, LLC/Epic Records",0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4
1lgy5Mb6QKx47vJXmmwIri,"Galaxy","The Forever Story (Extended Version)","JID",2022-10-31,52041,47,igotbookies,2023-05-11T05:22:56Z,"hip hop,pop rap,rap,underground hip hop","Dreamville/Interscope",0.597,0.151,6,-14.481,1,0.526,0.894,0.00000207,0.0776,0.382,139.616,4
1nXZnTALNXiPlvXotqHm66,"A BOY IS A GUN*","IGOR","Tyler, The Creator",2019-05-17,210253,70,igotbookies,2023-05-12T15:35:31Z,"hip hop,rap","Columbia",0.417,0.689,2,-8.302,0,0.178,0.575,0,0.496,0.505,79.568,4
0zLClc0emc6qUeV1p5nc99,"No More Parties In LA","The Life Of Pablo","Kanye West",2016-06-10,374413,70,igotbookies,2023-05-12T17:16:14Z,"chicago rap,hip hop,rap","Rock The World/IDJ/Kanye LP7",0.508,0.921,5,-1.644,1,0.303,0.246,0,0.221,0.681,93.058,4
5sdkS8DXx8rXNLxbSos8GS,"Weight","Niagara","redveil",2020-08-25,124872,53,igotbookies,2023-05-12T17:20:31Z,"chill abstract hip hop,indie hip hop","hvmor records",0.615,0.936,9,-2.303,1,0.189,0.0656,0.0000117,0.204,0.388,122.994,4
300DUx4tdtCdGEUXR032jA,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)","Ego Death","The Internet,Tyler, The Creator,Steve Lacy",2015-06-26,440013,61,igotbookies,2023-05-12T17:27:37Z,"alternative r&b,lgbtq+ hip hop,hip hop,rap,afrofuturism","Odd Future",0.447,0.625,10,-8.212,0,0.323,0.0351,0.000727,0.243,0.261,67.104,4
6scpNkWEmUxmKY7nYjVLsX,"Apple Pie","Rodeo","Travis Scott",2015-09-04,219360,70,igotbookies,2023-05-12T17:33:21Z,"rap,slap house","Cactus Jack / Epic",0.656,0.496,3,-4.139,0,0.0364,0.0335,0,0.156,0.28,137.932,4
7cLnbmx7ZUWAwyocrKz3wL,"Let Go","CHASE","Aaron May",2019-02-28,176531,76,igotbookies,2023-05-12T17:36:32Z,"conscious hip hop","MOVEINTHEAM",0.87,0.498,9,-8.339,0,0.0622,0.046,0,0.146,0.692,110.017,4
0tffNoL4418lhzZmJJFNB7,"Moon","Donda (Deluxe)","Kanye West",2021-11-14,156091,53,igotbookies,2023-05-12T18:33:51Z,"chicago rap,hip hop,rap","Getting Out Our Dreams II, LLC / Def Jam Recordings",0.443,0.236,5,-9.643,1,0.03,0.898,0.0000145,0.271,0.256,66.296,3
34KUIBsIUiPV7oCIzSdDAU,"Diamonds From Sierra Leone - Remix","Late Registration","Kanye West,JAY-Z",2005-08-30,233400,59,igotbookies,2023-05-12T18:40:17Z,"chicago rap,hip hop,rap,east coast hip hop,gangster rap,pop rap","Roc-A-Fella",0.672,0.814,7,-3.768,1,0.27,0.258,0,0.164,0.379,97.043,4
7p4vHnYXkxlzvfePJVpcTr,"Feels Like Summer","Summer Pack","Childish Gambino",2018-07-11,297404,66,igotbookies,2023-05-14T01:33:04Z,"atl hip hop,hip hop,rap","Wolf+Rothstein/RCA Records",0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,4
2Yt4SXIgmoaPZHGdRafp4P,"Umbrella (with 21 Savage & Young Nudy)","HEROES & VILLAINS","Metro Boomin,21 Savage,Young Nudy",2022-12-02,222000,65,igotbookies,2023-05-15T01:54:55Z,"rap,atl hip hop,hip hop,pluggnb,southern hip hop,trap","Republic Records",0.82,0.786,11,-3.683,0,0.171,0.0737,0.000313,0.359,0.386,110.985,4
3gJDgenxLephg09x86IxPs,"TEMPTATION","ALL-AMERIKKKAN BADA$$","Joey Bada$$",2017-04-07,244197,65,igotbookies,2023-05-15T06:45:47Z,"conscious hip hop,hip hop,rap","Pro Era",0.775,0.707,10,-5.339,0,0.152,0.397,0,0.874,0.78,104.979,4
2cYqizR4lgvp4Qu6IQ3qGN,"BUTTERFLY EFFECT","ASTROWORLD","Travis Scott",2018-08-03,190557,82,igotbookies,2023-05-21T00:44:47Z,"rap,slap house","Cactus Jack / Epic",0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,4
0IpnZchq8ek2A6pGEP2Qb1,"Bean (Kobe) [feat. Chief Keef]","Eternal Atake (Deluxe) - LUV vs. The World 2","Lil Uzi Vert,Chief Keef",2020-03-13,238816,60,igotbookies,2023-05-21T00:50:47Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap,chicago bop,chicago drill,chicago rap,drill","Generation Now/Atlantic",0.733,0.567,0,-6.718,1,0.319,0.0129,0,0.382,0.319,75.491,4
3swc6WTsr7rl9DqQKQA55C,"Psycho (feat. Ty Dolla $ign)","beerbongs & bentleys","Post Malone,Ty Dolla $ign",2018-04-27,221440,72,igotbookies,2023-05-21T03:22:27Z,"dfw rap,melodic rap,pop,rap,hip hop,pop rap,r&b,southern hip hop,trap,trap soul","Republic Records",0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,4
0e7ipj03S05BNilyu5bRzt,"rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone,21 Savage",2018-04-27,218146,79,igotbookies,2023-05-21T03:22:32Z,"dfw rap,melodic rap,pop,rap,atl hip hop,hip hop","Republic Records",0.585,0.52,5,-6.136,0,0.0713,0.124,0.0000775,0.131,0.129,159.798,4
6yIjtVtnOBeC8SwdVHzAuF,"Heard 'Em Say","Late Registration","Kanye West,Adam Levine",2005-08-30,203733,63,igotbookies,2023-05-21T06:11:17Z,"chicago rap,hip hop,rap,deep talent show","Roc-A-Fella",0.744,0.696,7,-8.313,0,0.162,0.0535,0.0454,0.128,0.563,95.07,4
45WkcBtgPS8xulUwEg63X1,"TOGETHER","ONEPOINTFIVE","Aminé",2018-08-15,214706,44,igotbookies,2023-05-22T19:20:59Z,"pop rap,portland hip hop,rap,underground hip hop","Republic Records",0.622,0.375,4,-8.114,0,0.208,0.469,0.0000128,0.185,0.357,132.887,4
14246VCxRDGZHqlMlqWSz4,"Wave Gods","Magic","Nas,A$AP Rocky,DJ Premier",2021-12-24,190261,48,igotbookies,2023-05-26T03:13:27Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,instrumental hip hop,jazz boom bap,turntablism","Mass Appeal",0.601,0.938,1,-4.382,1,0.282,0.0225,0,0.0508,0.762,87.129,4
2igwFfvr1OAGX9SKDCPBwO,"Empire State Of Mind","The Blueprint 3","JAY-Z,Alicia Keys",2009-09-08,276920,80,igotbookies,2023-05-28T21:40:01Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap,neo soul,pop,r&b","Roc Nation / Jay-Z",0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585,4
0H8XeaJunhvpBdBFIYi6Sh,"Deja Vu","Stoney (Deluxe)","Post Malone,Justin Bieber",2016-12-09,234213,61,igotbookies,2023-05-29T00:52:35Z,"dfw rap,melodic rap,pop,rap,canadian pop","Universal Records",0.619,0.69,7,-6.508,1,0.0471,0.0931,0,0.131,0.333,133.932,4
35r28RDot7nPE7y9K9H7l0,"Feeling Whitney","Stoney (Deluxe)","Post Malone",2016-12-09,257265,68,igotbookies,2023-05-29T01:37:48Z,"dfw rap,melodic rap,pop,rap","Universal Records",0.412,0.227,0,-12.696,1,0.0359,0.787,0.00000469,0.282,0.227,80.111,4
5rurggqwwudn9clMdcchxT,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin,Swae Lee,NAV,A Boogie Wit da Hoodie",2023-06-02,219453,69,igotbookies,2023-06-03T19:26:19Z,"rap,melodic rap,trap,canadian hip hop,canadian trap","Republic Records",0.636,0.537,0,-7.902,1,0.0817,0.481,0,0.113,0.199,140.133,4
3KkXRkHbMCARz0aVfEt68P,"Sunflower - Spider-Man: Into the Spider-Verse","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Post Malone,Swae Lee",2018-12-14,158040,79,igotbookies,2023-06-05T04:17:58Z,"dfw rap,melodic rap,pop,rap,trap","Universal Records",0.76,0.478,2,-5.574,1,0.0467,0.552,0,0.0703,0.913,89.908,4
3vWzyGTu6Ovo1GdrcJqH6e,"Scared of the Dark (feat. XXXTENTACION)","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Lil Wayne,Ty Dolla $ign,XXXTENTACION",2018-12-14,233000,68,igotbookies,2023-06-05T04:18:20Z,"hip hop,new orleans rap,pop rap,rap,trap,r&b,southern hip hop,trap soul,emo rap,miami hip hop","Universal Records",0.549,0.625,0,-6.717,0,0.0682,0.0485,0,0.239,0.158,79.949,4
2iQX83EtLGUaup4XxKh1rn,"Hummingbird (Metro Boomin & James Blake)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE / DELUXE EDITION)","Metro Boomin,James Blake",2023-06-05,319493,0,igotbookies,2023-06-05T18:07:57Z,"rap,art pop,indie soul,indietronica,uk alternative pop","Republic Records",0.596,0.63,6,-7.807,1,0.102,0.378,0.00407,0.19,0.24,81.408,4
0tdCy39PgWN8LFWu34ORn3,"Rap Saved Me (feat. Quavo)","Without Warning","21 Savage,Offset,Metro Boomin,Quavo",2017-10-30,257600,63,igotbookies,2023-06-07T19:34:02Z,"atl hip hop,hip hop,rap,pop rap,trap,melodic rap","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",0.845,0.399,1,-7.509,1,0.312,0.00525,0.741,0.102,0.148,143.049,4
4doxCAkqckpGTasPN6ByUu,"Rebuke","KAYTRAMINÉ","KAYTRAMINÉ,Aminé,KAYTRANADA",2023-05-19,118436,50,igotbookies,2023-06-08T16:24:33Z,"pop rap,portland hip hop,rap,underground hip hop,alternative r&b,escape room,indie soul,lgbtq+ hip hop","CLBN LLC & Kaytranada Music & Publishing, Inc. under exclusive license to Venice Music",0.606,0.622,9,-5.397,0,0.109,0.18,0,0.0883,0.581,86.867,4
3uYDO9dPLTVrgfwg7EYXSf,"Lift Yourself","Lift Yourself","Kanye West",2018-04-29,147904,55,igotbookies,2023-06-09T20:05:16Z,"chicago rap,hip hop,rap","Rock The World/IDJ/Kanye LP7",0.877,0.435,0,-8.131,1,0.136,0.0108,0.00000188,0.115,0.589,98.008,4
2rKmNEYrQxaOPZrOWKZpOc,"Up There","Stoney (Deluxe)","Post Malone",2016-12-09,194826,56,igotbookies,2023-06-10T19:31:02Z,"dfw rap,melodic rap,pop,rap","Universal Records",0.654,0.378,5,-8.108,0,0.0321,0.373,0.0000107,0.0971,0.437,72.975,4
6KYVWcOQWm7JrlsPMkrkNi,"Y U DON'T LOVE ME? (MISS AMERIKKKA)","ALL-AMERIKKKAN BADA$$","Joey Bada$$",2017-04-07,199079,43,igotbookies,2023-06-10T23:08:22Z,"conscious hip hop,hip hop,rap","Pro Era",0.693,0.703,2,-6.36,0,0.0667,0.598,0,0.523,0.224,112.943,4
622KAhEhrYExbpi3Dw5xsR,"Can You Rap Like Me?","A Love Letter To You","Trippie Redd",2017-05-14,162758,0,igotbookies,2023-06-11T23:22:53Z,"melodic rap,rap,trap","Strainge Entertainment",0.522,0.521,10,-13.096,0,0.868,0.247,0,0.125,0.683,173.742,4
34yAAS72vZUXvsQPHGZexE,"Veggies","Good For You","Aminé,Ty Dolla $ign",2017-07-28,203653,39,igotbookies,2023-06-11T23:27:22Z,"pop rap,portland hip hop,rap,underground hip hop,hip hop,r&b,southern hip hop,trap,trap soul","Universal Records",0.492,0.463,0,-7.957,0,0.27,0.215,0,0.275,0.65,184.276,4
2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,80,igotbookies,2023-06-12T00:53:41Z,"rap,slap house","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
6vnfObZ4Ys70SBAtti1xZ9,"COFFEE BEAN","ASTROWORLD","Travis Scott",2018-08-03,209115,67,igotbookies,2023-06-12T18:32:56Z,"rap,slap house","Cactus Jack / Epic",0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,4
1xYpVRspgaLxdJLOTQkTjg,"STOP TRYING TO BE GOD","ASTROWORLD","Travis Scott",2018-08-03,338438,66,igotbookies,2023-06-16T00:40:23Z,"rap,slap house","Cactus Jack / Epic",0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,4
3AM2ihc5RFzbC47eCpTg2I,"Waves","1999","Joey Bada$$",2012-06-12,211630,59,igotbookies,2023-06-17T04:26:10Z,"conscious hip hop,hip hop,rap","PRO ERA / EMPIRE",0.733,0.912,8,-3.239,0,0.223,0.223,0,0.206,0.888,89.947,4
6fkL9CjWmjeV6vfDxTp9OZ,"Walk On By","Drunk","Thundercat,Kendrick Lamar",2017-02-24,199136,64,igotbookies,2023-06-17T18:34:00Z,"afrofuturism,indie soul,conscious hip hop,hip hop,rap,west coast rap","Brainfeeder",0.825,0.302,8,-11.651,1,0.282,0.204,0,0.0762,0.747,94.956,4
0B6g379TMw0nYGXA7y5xHz,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin,Future,Lil Uzi Vert",2023-06-02,245240,61,igotbookies,2023-06-22T17:33:38Z,"rap,atl hip hop,hip hop,southern hip hop,trap,melodic rap,philly rap,rage rap","Republic Records",0.775,0.555,9,-7.283,0,0.154,0.177,0.00352,0.208,0.271,135.004,4
4mTKCa00WAZS2ag4GYwu0t,"Nas Morales (Metro Boomin & Nas)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin,Nas",2023-06-02,167093,53,igotbookies,2023-06-22T18:18:34Z,"rap,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop","Republic Records",0.396,0.66,2,-7.588,1,0.177,0.0903,0.0000118,0.309,0.463,148.563,3
4R67rQNSbbsR4TdUVOIdez,"ESCAPE PLAN","ESCAPE PLAN / MAFIA","Travis Scott",2021-11-05,149610,66,igotbookies,2023-06-25T21:02:47Z,"rap,slap house","Cactus Jack/Epic",0.839,0.506,5,-6.714,0,0.133,0.00207,0,0.13,0.44,154.12,4
1HB18GDULtgNKWIuutmQXv,"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE / DELUXE EDITION)","Metro Boomin,Don Toliver,Lil Uzi Vert",2023-06-05,195320,38,igotbookies,2023-06-27T20:57:39Z,"rap,hip hop,melodic rap,philly rap,rage rap,trap","Republic Records",0.595,0.65,0,-6.859,0,0.0432,0.183,0.00107,0.175,0.245,144.002,4
